3,Andorra la Vella,Andorra la Vella,Andorra
1994,Frederico Westphalen,Rio Grande do Sul,Brazil
1995,Franco da Rocha,São Paulo,Brazil
1996,Francisco Morato,São Paulo,Brazil
1997,Francisco Beltrão,Paraná,Brazil
1998,Franca,São Paulo,Brazil
1999,Foz do Iguaçu,Paraná,Brazil
2000,Forquilhinha,Santa Catarina,Brazil
2001,Formosa,Goiás,Brazil
2002,Formiga,Minas Gerais,Brazil
2003,Florianópolis,Santa Catarina,Brazil
2004,Flores da Cunha,Rio Grande do Sul,Brazil
2005,Ferraz de Vasconcelos,São Paulo,Brazil
2006,Fernandópolis,São Paulo,Brazil
2007,Feira de Santana,Bahia,Brazil
2008,Farroupilha,Rio Grande do Sul,Brazil
2009,Euclides da Cunha,Bahia,Brazil
2010,Estrela,Rio Grande do Sul,Brazil
2011,Esteio,Rio Grande do Sul,Brazil
2012,Estância Velha,Rio Grande do Sul,Brazil
2013,Estância,Sergipe,Brazil
2014,Esplanada,Bahia,Brazil
2015,Espinosa,Minas Gerais,Brazil
2016,Esmeraldas,Minas Gerais,Brazil
2017,Erechim,Rio Grande do Sul,Brazil
2018,Entre Rios,Bahia,Brazil
2019,Encruzilhada do Sul,Rio Grande do Sul,Brazil
2020,Encantado,Rio Grande do Sul,Brazil
2021,Embu Guaçu,São Paulo,Brazil
2022,Embu,São Paulo,Brazil
2023,Elói Mendes,Minas Gerais,Brazil
2024,Duque de Caxias,Rio de Janeiro,Brazil
2025,Dourados,Mato Grosso do Sul,Brazil
2026,Dom Pedrito,Rio Grande do Sul,Brazil
2027,Dois Vizinhos,Paraná,Brazil
2028,Dois Córregos,São Paulo,Brazil
2029,Divinópolis,Minas Gerais,Brazil
2030,Diamantino,Mato Grosso,Brazil
2031,Diamantina,Minas Gerais,Brazil
2032,Diadema,São Paulo,Brazil
2033,Descalvado,São Paulo,Brazil
2034,Curvelo,Minas Gerais,Brazil
2035,Curitibanos,Santa Catarina,Brazil
2036,Curitiba,Paraná,Brazil
2037,Cuiabá,Mato Grosso,Brazil
2038,Cubatão,São Paulo,Brazil
2039,Cruzeiro do Oeste,Paraná,Brazil
2040,Cruzeiro,São Paulo,Brazil
2041,Cruz das Almas,Bahia,Brazil
2042,Cruz Alta,Rio Grande do Sul,Brazil
2043,Cristalina,Goiás,Brazil
2044,Criciúma,Santa Catarina,Brazil
2045,Cravinhos,São Paulo,Brazil
2046,Coxim,Mato Grosso do Sul,Brazil
2047,Cotia,São Paulo,Brazil
2048,Cosmópolis,São Paulo,Brazil
2049,Coruripe,Alagoas,Brazil
2050,Corumbá,Mato Grosso do Sul,Brazil
2051,Coronel Vivida,Paraná,Brazil
2052,Coronel Fabriciano,Minas Gerais,Brazil
2053,Coromandel,Minas Gerais,Brazil
2054,Cornélio Procópio,Paraná,Brazil
2055,Corinto,Minas Gerais,Brazil
2056,Cordeirópolis,São Paulo,Brazil
2057,Cordeiro,Rio de Janeiro,Brazil
2058,Contagem,Minas Gerais,Brazil
2059,Conselheiro Lafaiete,Minas Gerais,Brazil
2060,Congonhas,Minas Gerais,Brazil
2061,Conde,Bahia,Brazil
2062,Concórdia,Santa Catarina,Brazil
2063,Conchal,São Paulo,Brazil
2064,Conceição do Coité,Bahia,Brazil
2065,Conceição do Jacuípe,Bahia,Brazil
2066,Conceição das Alagoas,Minas Gerais,Brazil
2067,Conceição da Feira,Bahia,Brazil
2068,Conceição da Barra,Espírito Santo,Brazil
2069,Colorado,Paraná,Brazil
2070,Colombo,Paraná,Brazil
2071,Colatina,Espírito Santo,Brazil
2072,Coaraci,Bahia,Brazil
2073,Cláudio,Minas Gerais,Brazil
2074,Cícero Dantas,Bahia,Brazil
2075,Cianorte,Paraná,Brazil
2076,Charqueadas,Rio Grande do Sul,Brazil
2077,Chapecó,Santa Catarina,Brazil
2078,Cerquilho,São Paulo,Brazil
2079,Ceres,Goiás,Brazil
2080,Celso Ramos,Santa Catarina,Brazil
2081,Caxias do Sul,Rio Grande do Sul,Brazil
2082,Caxambu,Minas Gerais,Brazil
2083,Catu,Bahia,Brazil
2084,Catanduva,São Paulo,Brazil
2085,Catalão,Goiás,Brazil
2086,Cataguases,Minas Gerais,Brazil
2087,Castro,Paraná,Brazil
2088,Castelo,Espírito Santo,Brazil
2089,Cassilândia,Mato Grosso do Sul,Brazil
2090,Casimiro de Abreu,Rio de Janeiro,Brazil
2091,Cascavel,Paraná,Brazil
2092,Casa Branca,São Paulo,Brazil
2093,Carmo do Paranaíba,Minas Gerais,Brazil
2094,Carmo do Cajuru,Minas Gerais,Brazil
2095,Carlos Barbosa,Rio Grande do Sul,Brazil
2096,Carazinho,Rio Grande do Sul,Brazil
2097,Caratinga,Minas Gerais,Brazil
2098,Carapicuíba,São Paulo,Brazil
2099,Carangola,Minas Gerais,Brazil
2100,Carandaí,Minas Gerais,Brazil
2101,Caraguatatuba,São Paulo,Brazil
2102,Capivari,São Paulo,Brazil
2103,Capinzal,Santa Catarina,Brazil
2104,Capim Grosso,Bahia,Brazil
2105,Capelinha,Minas Gerais,Brazil
2106,Capela,Sergipe,Brazil
2107,Capão da Canoa,Rio Grande do Sul,Brazil
2108,Capâo Bonito,São Paulo,Brazil
2109,Canoinhas,Santa Catarina,Brazil
2110,Canoas,Rio Grande do Sul,Brazil
2111,Canguçu,Rio Grande do Sul,Brazil
2112,Canela,Rio Grande do Sul,Brazil
2113,Cândido Mota,São Paulo,Brazil
2114,Candelária,Rio Grande do Sul,Brazil
2115,Canavieiras,Bahia,Brazil
2116,Campo Verde,Mato Grosso do Sul,Brazil
2117,Campos Novos,Santa Catarina,Brazil
2118,Campos Gerais,Minas Gerais,Brazil
2119,Campos do Jordão,São Paulo,Brazil
2120,Campos Belos,Goiás,Brazil
2121,Campos,Rio de Janeiro,Brazil
2122,Campo Mourão,Paraná,Brazil
2123,Campo Largo,Paraná,Brazil
2124,Campo Grande,Mato Grosso do Sul,Brazil
2125,Campo Formoso,Bahia,Brazil
2126,Campo Belo,Minas Gerais,Brazil
2127,Campinas,São Paulo,Brazil
2128,Campina Grande do Sul,Paraná,Brazil
2129,Cambuí,Minas Gerais,Brazil
2130,Cambé,Paraná,Brazil
2131,Cambará,Paraná,Brazil
2132,Camaquã,Rio Grande do Sul,Brazil
2133,Camanducaia,Minas Gerais,Brazil
2134,Camaçari,Bahia,Brazil
2135,Caldas Novas,Goiás,Brazil
2136,Cajuru,São Paulo,Brazil
2137,Cajati,São Paulo,Brazil
2138,Cajamar,São Paulo,Brazil
2139,Caieiras,São Paulo,Brazil
2140,Caetité,Bahia,Brazil
2141,Caeté,Minas Gerais,Brazil
2142,Cachoeiro de Itapemirim,Espírito Santo,Brazil
2143,Cachoeirinha,Rio Grande do Sul,Brazil
2144,Cachoeiras de Macacu,Rio de Janeiro,Brazil
2145,Cachoeira do Sul,Rio Grande do Sul,Brazil
2146,Cachoeira,Bahia,Brazil
2147,Caçapava do Sul,Rio Grande do Sul,Brazil
2148,Caçapava,São Paulo,Brazil
2149,Caçador,Santa Catarina,Brazil
2150,Cabreúva,São Paulo,Brazil
2151,Cabo Frio,Rio de Janeiro,Brazil
2152,Butiá,Rio Grande do Sul,Brazil
2153,Buritizeiro,Minas Gerais,Brazil
2154,Buritis,Minas Gerais,Brazil
2155,Buri,São Paulo,Brazil
2156,Buerarema,Bahia,Brazil
2157,Brusque,Santa Catarina,Brazil
2158,Brumado,Bahia,Brazil
2159,Brumadinho,Minas Gerais,Brazil
2160,Brotas,São Paulo,Brazil
2161,Brodósqui,São Paulo,Brazil
2162,Brasília,Federal District,Brazil
2163,Bragança Paulista,São Paulo,Brazil
2164,Braço do Norte,Santa Catarina,Brazil
2165,Botucatu,São Paulo,Brazil
2166,Bom Jesus do Itabapoana,Rio de Janeiro,Brazil
2167,Bom Jesus da Lapa,Bahia,Brazil
2168,Bom Despacho,Minas Gerais,Brazil
2169,Boituva,São Paulo,Brazil
2170,Bocaiúva,Minas Gerais,Brazil
2171,Boa Esperança,Minas Gerais,Brazil
2172,Blumenau,Santa Catarina,Brazil
2173,Biritiba Mirim,São Paulo,Brazil
2174,Birigui,São Paulo,Brazil
2175,Biguaçu,Santa Catarina,Brazil
2176,Betim,Minas Gerais,Brazil
2177,Bertioga,São Paulo,Brazil
2178,Bento Gonçalves,Rio Grande do Sul,Brazil
2179,Belo Oriente,Minas Gerais,Brazil
2180,Belo Horizonte,Minas Gerais,Brazil
2181,Belford Roxo,Rio de Janeiro,Brazil
2182,Bela Vista,Mato Grosso do Sul,Brazil
2183,Bebedouro,São Paulo,Brazil
2184,Bauru,São Paulo,Brazil
2185,Batatais,São Paulo,Brazil
2186,Bastos,São Paulo,Brazil
2187,Barueri,São Paulo,Brazil
2188,Barroso,Minas Gerais,Brazil
2189,Barrinha,São Paulo,Brazil
2190,Barretos,São Paulo,Brazil
2191,Barreiro do Jaíba,Minas Gerais,Brazil
2192,Barreiras,Bahia,Brazil
2193,Barra Velha,Santa Catarina,Brazil
2194,Barra Mansa,Rio de Janeiro,Brazil
2195,Barra dos Coqueiros,Sergipe,Brazil
2196,Barra do Piraí,Rio de Janeiro,Brazil
2197,Barra do Garças,Mato Grosso,Brazil
2198,Barra do Bugres,Mato Grosso,Brazil
2199,Barra de São Francisco,Espírito Santo,Brazil
2200,Barra Bonita,São Paulo,Brazil
2201,Barra,Bahia,Brazil
2202,Bariri,São Paulo,Brazil
2203,Barbacena,Minas Gerais,Brazil
2204,Barão de Cocais,Minas Gerais,Brazil
2205,Bandeirantes,Paraná,Brazil
2206,Bambuí,Minas Gerais,Brazil
2207,Balneário Camboriú,Santa Catarina,Brazil
2208,Baixo Guandu,Espírito Santo,Brazil
2209,Bagé,Rio Grande do Sul,Brazil
2210,Avaré,São Paulo,Brazil
2211,Atibaia,São Paulo,Brazil
2212,Astorga,Paraná,Brazil
2213,Assis,São Paulo,Brazil
2214,Arujá,São Paulo,Brazil
2215,Artur Nogueira,São Paulo,Brazil
2216,Arroio Grande,Rio Grande do Sul,Brazil
2217,Arroio do Meio,Rio Grande do Sul,Brazil
2218,Arraial do Cabo,Rio de Janeiro,Brazil
2219,Armação de Búzios,Rio de Janeiro,Brazil
2220,Arcos,Minas Gerais,Brazil
2221,Araxá,Minas Gerais,Brazil
2222,Araucária,Paraná,Brazil
2223,Araruama,Rio de Janeiro,Brazil
2224,Araras,São Paulo,Brazil
2225,Araraquara,São Paulo,Brazil
2226,Araranguá,Santa Catarina,Brazil
2227,Arapongas,Paraná,Brazil
2228,Araguari,Minas Gerais,Brazil
2229,Aragarças,Goiás,Brazil
2230,Araçuaí,Minas Gerais,Brazil
2231,Aracruz,Espírito Santo,Brazil
2232,Araçoiaba da Serra,São Paulo,Brazil
2233,Araci,Bahia,Brazil
2234,Araçatuba,São Paulo,Brazil
2235,Aracaju,Sergipe,Brazil
2236,Aquidauana,Mato Grosso do Sul,Brazil
2237,Apucarana,Paraná,Brazil
2238,Apiaí,São Paulo,Brazil
2239,Aparecida do Taboado,Mato Grosso do Sul,Brazil
2240,Aparecida,São Paulo,Brazil
2241,Antonina,Paraná,Brazil
2242,Anicuns,Goiás,Brazil
2243,Angra dos Reis,Rio de Janeiro,Brazil
2244,Andradina,São Paulo,Brazil
2245,Andradas,Minas Gerais,Brazil
2246,Anastácio,Mato Grosso do Sul,Brazil
2247,Anápolis,Goiás,Brazil
2248,Amparo,São Paulo,Brazil
2249,Américo Brasiliense,São Paulo,Brazil
2250,Americana,São Paulo,Brazil
2251,Amargosa,Bahia,Brazil
2252,Álvares Machado,São Paulo,Brazil
2253,Almirante Tamandaré,Paraná,Brazil
2254,Almenara,Minas Gerais,Brazil
2255,Alfenas,Minas Gerais,Brazil
2256,Além Paraíba,Minas Gerais,Brazil
2257,Alegrete,Rio Grande do Sul,Brazil
2258,Alegre,Espírito Santo,Brazil
2259,Alagoinhas,Bahia,Brazil
2260,Aimorés,Minas Gerais,Brazil
2261,Agudos,São Paulo,Brazil
2262,Águas Vermelhas,Minas Gerais,Brazil
2263,Águas de Lindóia,São Paulo,Brazil
2264,Aguaí,São Paulo,Brazil
2265,Adamantina,São Paulo,Brazil
2266,Abaeté,Minas Gerais,Brazil
2267,Guaíba,Rio Grande do Sul,Brazil
2268,Palmas,Tocantins,Brazil
2269,Tefé,Amazonas,Brazil
2270,Tarauacá,Acre,Brazil
2271,Tabatinga,Amazonas,Brazil
2272,Sena Madureira,Acre,Brazil
2273,São Gabriel da Cachoeira,Amazonas,Brazil
2274,Rio Branco,Acre,Brazil
2275,Porto Velho,Rondônia,Brazil
2276,Manaus,Amazonas,Brazil
2277,Manacapuru,Amazonas,Brazil
2278,Humaitá,Amazonas,Brazil
2279,Fonte Boa,Amazonas,Brazil
2280,Eirunepé,Amazonas,Brazil
2281,Cruzeiro do Sul,Acre,Brazil
2282,Coari,Amazonas,Brazil
2283,Carauari,Amazonas,Brazil
2284,Boa Vista,Roraima,Brazil
2285,Ariquemes,Rondônia,Brazil
2286,Aripuanã,Mato Grosso,Brazil
2287,Vilhena,Rondônia,Brazil
2288,Pôsto Fiscal Rolim de Moura,Rondônia,Brazil
2289,Pimenta Bueno,Rondônia,Brazil
2290,Ouro Preto do Oeste,Rondônia,Brazil
2291,Ji Paraná,Rondônia,Brazil
2292,Jaru,Rondônia,Brazil
2293,Guajará Mirim,Rondônia,Brazil
2294,Cacoal,Rondônia,Brazil
2295,Aparecida de Goiânia,Goiás,Brazil
2296,Campinas,Santa Catarina,Brazil
2297,Jaboatão dos Guararapes,Pernambuco,Brazil
2298,Lauro de Freitas,Bahia,Brazil
2299,Pinhais,Paraná,Brazil
2300,Rio Preto da Eva,Amazonas,Brazil
2301,Simões Filho,Bahia,Brazil
2302,Sinop,Mato Grosso,Brazil
2303,Cambebba,Ceará,Brazil
2304,Trindade,Santa Catarina,Brazil
2305,Freguesia do Ribeirao da Ilha,Santa Catarina,Brazil
2306,Nassau,New Providence,Bahamas
2307,Lucaya,Freeport,Bahamas
2308,Freeport,Freeport,Bahamas
2309,Thimphu,Thimphu,Bhutan
2310,Punākha,Punakha,Bhutan
2311,Phuntsholing,Chukha District,Bhutan
2312,Tsirang,Chirang,Bhutan
2313,Tonota,Central,Botswana
2314,Thamaga,Kweneng,Botswana
2315,Serowe,Central,Botswana
2316,Selebi-Phikwe,Central,Botswana
2317,Ramotswa,South East,Botswana
2318,Palapye,Central,Botswana
2319,Mosopa,Southern,Botswana
2320,Molepolole,Kweneng,Botswana
2321,Mogoditshane,Kweneng,Botswana
2322,Mochudi,Kgatleng,Botswana
2323,Maun,North West,Botswana
2324,Mahalapye,Central,Botswana
2325,Lobatse,South East,Botswana
2326,Letlhakane,Central,Botswana
2327,Kanye,Southern,Botswana
2328,Janeng,South East,Botswana
2329,Gaborone,South East,Botswana
2330,Francistown,North East,Botswana
2331,Horad Zhodzina,Minsk,Belarus
2332,Zhlobin,Gomel,Belarus
2333,Vitebsk,Vitebsk,Belarus
2334,Vilyeyka,Minsk,Belarus
2335,Vawkavysk,Grodnenskaya,Belarus
2336,Svyetlahorsk,Gomel,Belarus
2337,Stowbtsy,Minsk,Belarus
2338,Smarhon’,Grodnenskaya,Belarus
2339,Slutsk,Minsk,Belarus
2340,Slonim,Grodnenskaya,Belarus
2341,Shchuchin,Grodnenskaya,Belarus
2342,Salihorsk,Minsk,Belarus
2343,Rahachow,Gomel,Belarus
2344,Rechytsa,Gomel,Belarus
2345,Pruzhany,Brest,Belarus
2346,Polatsk,Vitebsk,Belarus
2347,Pinsk,Brest,Belarus
2348,Pastavy,Vitebsk,Belarus
2349,Asipovichy,Mogilev,Belarus
2350,Orsha,Vitebsk,Belarus
2351,Novoye Medvezhino,Minsk City,Belarus
2352,Navapolatsk,Vitebsk,Belarus
2353,Navahrudak,Grodnenskaya,Belarus
2354,Minsk,Minsk City,Belarus
2355,Mazyr,Gomel,Belarus
2356,Masty,Grodnenskaya,Belarus
2357,Mar’’ina Horka,Minsk,Belarus
2358,Maladzyechna,Minsk,Belarus
2359,Mahilyow,Mogilev,Belarus
2360,Lyepyel’,Vitebsk,Belarus
2361,Luninyets,Brest,Belarus
2362,Lida,Grodnenskaya,Belarus
2363,Krychaw,Mogilev,Belarus
2364,Kalodzishchy,Minsk,Belarus
2365,Kobryn,Brest,Belarus
2366,Kalinkavichy,Gomel,Belarus
2367,Ivatsevichy,Brest,Belarus
2368,Hrodna,Grodnenskaya,Belarus
2369,Horki,Mogilev,Belarus
2370,Gomel,Gomel,Belarus
2371,Hlybokaye,Vitebsk,Belarus
2372,Dzyarzhynsk,Minsk,Belarus
2373,Dobrush,Gomel,Belarus
2374,Bykhaw,Mogilev,Belarus
2375,Byaroza,Brest,Belarus
2376,Brest,Brest,Belarus
2377,Horad Barysaw,Minsk,Belarus
2378,Baranovichi,Brest,Belarus
2379,Babruysk,Mogilev,Belarus
2380,Malinovka,Minsk City,Belarus
2381,San Ignacio,Cayo,Belize
2382,Orange Walk,Orange Walk,Belize
2383,Belmopan,Cayo,Belize
2384,Belize City,Belize,Belize
2385,Abbotsford,British Columbia,Canada
2386,Airdrie,Alberta,Canada
2387,Ajax,Ontario,Canada
2388,Alma,Quebec,Canada
2389,Amos,Quebec,Canada
2390,Anmore,British Columbia,Canada
2391,Baie-Comeau,Quebec,Canada
2392,Barrie,Ontario,Canada
2393,Beaconsfield,Quebec,Canada
2394,Belleville,Ontario,Canada
2395,Beloeil,Quebec,Canada
2396,Blainville,Quebec,Canada
2397,Boisbriand,Quebec,Canada
2398,Boucherville,Quebec,Canada
2399,Bradford West Gwillimbury,Ontario,Canada
2400,Brampton,Ontario,Canada
2401,Brandon,Manitoba,Canada
2402,Brant,Ontario,Canada
2403,Brantford,Ontario,Canada
2404,Brockville,Ontario,Canada
2405,Brossard,Quebec,Canada
2406,Burlington,Ontario,Canada
2407,Burnaby,British Columbia,Canada
2408,Calgary,Alberta,Canada
2409,Cambridge,Ontario,Canada
2410,Campbell River,British Columbia,Canada
2411,Camrose,Alberta,Canada
2412,Candiac,Quebec,Canada
2413,Chambly,Quebec,Canada
2414,Charlottetown,Prince Edward Island,Canada
2415,Châteauguay,Quebec,Canada
2416,Chilliwack,British Columbia,Canada
2417,Clarence-Rockland,Ontario,Canada
2418,Cobourg,Ontario,Canada
2419,Cochrane,Alberta,Canada
2420,Collingwood,Ontario,Canada
2421,Conception Bay South,Newfoundland and Labrador,Canada
2422,Coquitlam,British Columbia,Canada
2423,Corner Brook,Newfoundland and Labrador,Canada
2424,Cornwall,Ontario,Canada
2425,Côte-Saint-Luc,Quebec,Canada
2426,Courtenay,British Columbia,Canada
2427,Cranbrook,British Columbia,Canada
2428,Dartmouth,Nova Scotia,Canada
2429,Delta,British Columbia,Canada
2430,Deux-Montagnes,Quebec,Canada
2431,Dieppe,New Brunswick,Canada
2432,Dollard-Des Ormeaux,Quebec,Canada
2433,Dorval,Quebec,Canada
2434,Drummondville,Quebec,Canada
2435,Duncan,British Columbia,Canada
2436,Edmonton,Alberta,Canada
2437,Etobicoke,Ontario,Canada
2438,Fort Erie,Ontario,Canada
2439,Fort McMurray,Alberta,Canada
2440,Fort St. John,British Columbia,Canada
2441,Fredericton,New Brunswick,Canada
2442,Gatineau,Quebec,Canada
2443,Glace Bay,Nova Scotia,Canada
2444,Granby,Quebec,Canada
2445,Grande Prairie,Alberta,Canada
2446,Greater Sudbury,Ontario,Canada
2447,Greater Napanee,Ontario,Canada
2448,Guelph,Ontario,Canada
2449,Hamilton,Ontario,Canada
2450,Huntsville,Ontario,Canada
2451,Joliette,Quebec,Canada
2452,Kamloops,British Columbia,Canada
2453,Kelowna,British Columbia,Canada
2454,Keswick,Ontario,Canada
2455,Kingston,Ontario,Canada
2456,Kirkland,Quebec,Canada
2457,Kitchener,Ontario,Canada
2458,Langford,British Columbia,Canada
2459,Langley,British Columbia,Canada
2460,Langley,British Columbia,Canada
2461,La Prairie,Quebec,Canada
2462,L'Assomption,Quebec,Canada
2463,Laval,Quebec,Canada
2464,Leduc,Alberta,Canada
2465,Lethbridge,Alberta,Canada
2466,Lloydminster,Saskatchewan,Canada
2467,London,Ontario,Canada
2468,Longueuil,Quebec,Canada
2469,Magog,Quebec,Canada
2470,Maple Ridge,British Columbia,Canada
2471,Markham,Ontario,Canada
2472,Mascouche,Quebec,Canada
2473,Medicine Hat,Alberta,Canada
2474,Midland,Ontario,Canada
2475,Milton,Ontario,Canada
2476,Mirabel,Quebec,Canada
2477,Miramichi,New Brunswick,Canada
2478,Mississauga,Ontario,Canada
2479,Moncton,New Brunswick,Canada
2480,Montréal,Quebec,Canada
2481,Mont-Royal,Quebec,Canada
2482,Mont-Saint-Hilaire,Quebec,Canada
2483,Moose Jaw,Saskatchewan,Canada
2484,Mount Pearl,Newfoundland and Labrador,Canada
2485,Nanaimo,British Columbia,Canada
2486,New Glasgow,Nova Scotia,Canada
2487,Newmarket,Ontario,Canada
2488,New Westminster,British Columbia,Canada
2489,Niagara Falls,Ontario,Canada
2490,Norfolk County,Ontario,Canada
2491,North Battleford,Saskatchewan,Canada
2492,North Bay,Ontario,Canada
2493,North Cowichan,British Columbia,Canada
2494,North Vancouver,British Columbia,Canada
2495,North York,Ontario,Canada
2496,Oak Bay,British Columbia,Canada
2497,Oakville,Ontario,Canada
2498,Orangeville,Ontario,Canada
2499,Orillia,Ontario,Canada
2500,Oshawa,Ontario,Canada
2501,Ottawa,Ontario,Canada
2502,Owen Sound,Ontario,Canada
2503,Parksville,British Columbia,Canada
2504,Pembroke,Ontario,Canada
2505,Penticton,British Columbia,Canada
2506,Petawawa,Ontario,Canada
2507,Peterborough,Ontario,Canada
2508,Pickering,Ontario,Canada
2509,Pitt Meadows,British Columbia,Canada
2510,Pointe-Claire,Quebec,Canada
2511,Port Alberni,British Columbia,Canada
2512,Port Colborne,Ontario,Canada
2513,Port Moody,British Columbia,Canada
2514,Prince Albert,Saskatchewan,Canada
2515,Prince Edward,Ontario,Canada
2516,Prince George,British Columbia,Canada
2517,Quinte West,Ontario,Canada
2518,Rayside-Balfour,Ontario,Canada
2519,Red Deer,Alberta,Canada
2520,Regina,Saskatchewan,Canada
2521,Repentigny,Quebec,Canada
2522,Richmond,British Columbia,Canada
2523,Richmond Hill,Ontario,Canada
2524,Rouyn-Noranda,Quebec,Canada
2525,Saguenay,Quebec,Canada
2526,Saint-Basile-le-Grand,Quebec,Canada
2527,Saint-Bruno-de-Montarville,Quebec,Canada
2528,Saint-Constant,Quebec,Canada
2529,Sainte-Catherine,Quebec,Canada
2530,Sainte-Julie,Quebec,Canada
2531,Sainte-Thérèse,Quebec,Canada
2532,Saint-Eustache,Quebec,Canada
2533,Saint-Hyacinthe,Quebec,Canada
2534,Saint-Jean-sur-Richelieu,Quebec,Canada
2535,Saint-Jérôme,Quebec,Canada
2536,Saint John,New Brunswick,Canada
2537,Saint-Laurent,Quebec,Canada
2538,Saint-Lazare,Quebec,Canada
2539,Saint-Léonard,Quebec,Canada
2540,Salaberry-de-Valleyfield,Quebec,Canada
2541,Salmon Arm,British Columbia,Canada
2542,Sarnia,Ontario,Canada
2543,Saskatoon,Saskatchewan,Canada
2544,Sault Ste. Marie,Ontario,Canada
2545,Sept-Îles,Quebec,Canada
2546,Shawinigan,Quebec,Canada
2547,Sherbrooke,Quebec,Canada
2548,Sherwood Park,Alberta,Canada
2549,Sorel-Tracy,Quebec,Canada
2550,Spruce Grove,Alberta,Canada
2551,St. Albert,Alberta,Canada
2552,St. Catharines,Ontario,Canada
2553,Stratford,Ontario,Canada
2554,St. Thomas,Ontario,Canada
2555,Surrey,British Columbia,Canada
2556,Terrace,British Columbia,Canada
2557,Terrebonne,Quebec,Canada
2558,Thorold,Ontario,Canada
2559,Thunder Bay,Ontario,Canada
2560,Timmins,Ontario,Canada
2561,Toronto,Ontario,Canada
2562,Trois-Rivières,Quebec,Canada
2563,Truro,Nova Scotia,Canada
2564,Val-d'Or,Quebec,Canada
2565,Vancouver,British Columbia,Canada
2566,Varennes,Quebec,Canada
2567,Vaudreuil-Dorion,Quebec,Canada
2568,Vaughan,Ontario,Canada
2569,Vernon,British Columbia,Canada
2570,Victoria,British Columbia,Canada
2571,Victoriaville,Quebec,Canada
2572,Waterloo,Ontario,Canada
2573,Welland,Ontario,Canada
2574,West End,British Columbia,Canada
2575,Westmount,Quebec,Canada
2576,Whitehorse,Yukon,Canada
2577,White Rock,British Columbia,Canada
2578,Windsor,Ontario,Canada
2579,Winnipeg,Manitoba,Canada
2580,Woodstock,Ontario,Canada
2581,Yellowknife,Northwest Territories,Canada
2582,Yorkton,Saskatchewan,Canada
2583,Halifax,Nova Scotia,Canada
2584,St. John's,Newfoundland and Labrador,Canada
2585,Québec,Quebec,Canada
2586,Lévis,Quebec,Canada
2587,Rimouski,Quebec,Canada
2588,Rivière-du-Loup,Quebec,Canada
2589,Sydney,Nova Scotia,Canada
2590,L'Ancienne-Lorette,Quebec,Canada
2591,Edmundston,New Brunswick,Canada
2592,Thetford-Mines,Quebec,Canada
2593,Scarborough,Ontario,Canada
2594,Cole Harbour,Nova Scotia,Canada
2595,Okanagan,British Columbia,Canada
2596,West Kelowna,British Columbia,Canada
2597,Bellechasse Regional County Municipality,Quebec,Canada
2598,Jonquière,Quebec,Canada
2599,Saint-Augustin-de-Desmaures,Quebec,Canada
2600,Ladner,British Columbia,Canada
2601,Walnut Grove,British Columbia,Canada
2602,Ancaster,Ontario,Canada
2603,West Vancouver,British Columbia,Canada
2604,Willowdale,Ontario,Canada
2605,Lower Sacvkille,Nova Scotia,Canada
2606,West Island,N/A,Cocos Islands
2607,Yangambi,Eastern Province,Democratic Republic of the Congo
2608,Watsa,Eastern Province,Democratic Republic of the Congo
2609,Wamba,Eastern Province,Democratic Republic of the Congo
2610,Uvira,South Kivu,Democratic Republic of the Congo
2611,Tshikapa,Kasaï-Occidental,Democratic Republic of the Congo
2612,Sake,Nord Kivu,Democratic Republic of the Congo
2613,Mwene-Ditu,Kasaï-Oriental,Democratic Republic of the Congo
2614,Mweka,Kasaï-Occidental,Democratic Republic of the Congo
2615,Mbuji-Mayi,Kasaï-Oriental,Democratic Republic of the Congo
2616,Lusambo,Kasaï-Oriental,Democratic Republic of the Congo
2617,Luebo,Kasaï-Occidental,Democratic Republic of the Congo
2618,Lubao,Kasaï-Oriental,Democratic Republic of the Congo
2619,Lodja,Kasaï-Oriental,Democratic Republic of the Congo
2620,Lisala,Équateur,Democratic Republic of the Congo
2621,Kongolo,Katanga,Democratic Republic of the Congo
2622,Kisangani,Eastern Province,Democratic Republic of the Congo
2623,Kindu,Maniema,Democratic Republic of the Congo
2624,Kasongo,Maniema,Democratic Republic of the Congo
2625,Kananga,Kasaï-Occidental,Democratic Republic of the Congo
2626,Kampene,Maniema,Democratic Republic of the Congo
2627,Kamina,Katanga,Democratic Republic of the Congo
2628,Kalemie,Katanga,Democratic Republic of the Congo
2629,Kabinda,Kasaï-Oriental,Democratic Republic of the Congo
2630,Kabare,South Kivu,Democratic Republic of the Congo
2631,Kabalo,Katanga,Democratic Republic of the Congo
2632,Isiro,Eastern Province,Democratic Republic of the Congo
2633,Ilebo,Kasaï-Occidental,Democratic Republic of the Congo
2634,Goma,Nord Kivu,Democratic Republic of the Congo
2635,Gbadolite,Équateur,Democratic Republic of the Congo
2636,Gandajika,Kasaï-Oriental,Democratic Republic of the Congo
2637,Demba,Kasaï-Occidental,Democratic Republic of the Congo
2638,Butembo,Nord Kivu,Democratic Republic of the Congo
2639,Buta,Eastern Province,Democratic Republic of the Congo
2640,Businga,Équateur,Democratic Republic of the Congo
2641,Bunia,Eastern Province,Democratic Republic of the Congo
2642,Bumba,Équateur,Democratic Republic of the Congo
2643,Bukavu,South Kivu,Democratic Republic of the Congo
